date,aqi,pm25,pm10,no2,so2,co,o3,city
2024-09-07,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2024-09-08,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2024-09-09,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2024-09-10,35.0,19.25,37.8,29.05,39.9,0.37,33.25,Chennai
2024-09-11,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2024-09-12,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai
2024-09-13,53.0,29.15,57.24,43.99,60.42,0.56,50.35,Chennai
2024-09-14,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2024-09-15,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai
2024-09-16,47.0,25.85,50.76,39.01,53.58,0.49,44.65,Chennai
2024-09-17,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2024-09-18,49.0,26.95,52.92,40.67,55.86,0.51,46.55,Chennai
2024-09-19,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-09-20,92.0,50.6,99.36,76.36,104.88,0.97,87.4,Chennai
2024-09-21,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2024-09-22,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2024-09-23,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2024-09-24,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2024-09-25,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2024-09-26,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2024-09-27,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2024-09-28,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-09-29,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2024-09-30,44.0,24.2,47.52,36.52,50.16,0.46,41.8,Chennai
2024-10-01,81.0,44.55,87.48,67.23,92.34,0.85,76.95,Chennai
2024-10-02,85.0,46.75,91.8,70.55,96.9,0.89,80.75,Chennai
2024-10-03,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2024-10-04,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai
2024-10-05,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2024-10-06,97.0,53.35,104.76,80.51,110.58,1.02,92.15,Chennai
2024-10-07,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai
2024-10-08,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-10-09,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2024-10-10,37.0,20.35,39.96,30.71,42.18,0.39,35.15,Chennai
2024-10-11,85.0,46.75,91.8,70.55,96.9,0.89,80.75,Chennai
2024-10-12,89.0,48.95,96.12,73.87,101.46,0.93,84.55,Chennai
2024-10-13,30.0,16.5,32.4,24.9,34.2,0.32,28.5,Chennai
2024-10-14,36.0,19.8,38.88,29.88,41.04,0.38,34.2,Chennai
2024-10-15,45.0,24.75,48.6,37.35,51.3,0.47,42.75,Chennai
2024-10-16,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai
2024-10-17,43.0,23.65,46.44,35.69,49.02,0.45,40.85,Chennai
2024-10-18,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2024-10-19,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2024-10-20,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2024-10-21,44.0,24.2,47.52,36.52,50.16,0.46,41.8,Chennai
2024-10-22,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2024-10-23,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2024-10-24,102.0,56.1,110.16,84.66,116.28,1.07,96.9,Chennai
2024-10-25,102.0,56.1,110.16,84.66,116.28,1.07,96.9,Chennai
2024-10-26,92.0,50.6,99.36,76.36,104.88,0.97,87.4,Chennai
2024-10-27,119.0,65.45,128.52,98.77,135.66,1.25,113.05,Chennai
2024-10-28,131.0,72.05,141.48,108.73,149.34,1.38,124.45,Chennai
2024-10-29,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai
2024-10-30,117.0,64.35,126.36,97.11,133.38,1.23,111.15,Chennai
2024-10-31,213.0,117.15,230.04,176.79,242.82,2.24,202.35,Chennai
2024-11-01,94.0,51.7,101.52,78.02,107.16,0.99,89.3,Chennai
2024-11-02,100.0,55.0,108.0,83.0,114.0,1.05,95.0,Chennai
2024-11-03,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2024-11-04,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2024-11-05,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2024-11-06,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2024-11-07,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2024-11-08,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-11-09,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2024-11-10,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2024-11-11,99.0,54.45,106.92,82.17,112.86,1.04,94.05,Chennai
2024-11-12,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2024-11-13,42.0,23.1,45.36,34.86,47.88,0.44,39.9,Chennai
2024-11-14,44.0,24.2,47.52,36.52,50.16,0.46,41.8,Chennai
2024-11-15,45.0,24.75,48.6,37.35,51.3,0.47,42.75,Chennai
2024-11-16,53.0,29.15,57.24,43.99,60.42,0.56,50.35,Chennai
2024-11-17,124.0,68.2,133.92,102.92,141.36,1.3,117.8,Chennai
2024-11-18,124.0,68.2,133.92,102.92,141.36,1.3,117.8,Chennai
2024-11-19,126.0,69.3,136.08,104.58,143.64,1.32,119.7,Chennai
2024-11-20,112.0,61.6,120.96,92.96,127.68,1.18,106.4,Chennai
2024-11-21,114.0,62.7,123.12,94.62,129.96,1.2,108.3,Chennai
2024-11-22,134.0,73.7,144.72,111.22,152.76,1.41,127.3,Chennai
2024-11-23,138.0,75.9,149.04,114.54,157.32,1.45,131.1,Chennai
2024-11-24,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai
2024-11-25,114.0,62.7,123.12,94.62,129.96,1.2,108.3,Chennai
2024-11-26,129.0,70.95,139.32,107.07,147.06,1.35,122.55,Chennai
2024-11-27,133.0,73.15,143.64,110.39,151.62,1.4,126.35,Chennai
2024-11-28,134.0,73.7,144.72,111.22,152.76,1.41,127.3,Chennai
2024-11-29,103.0,56.65,111.24,85.49,117.42,1.08,97.85,Chennai
2024-11-30,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2024-12-01,114.0,62.7,123.12,94.62,129.96,1.2,108.3,Chennai
2024-12-02,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2024-12-03,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2024-12-04,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2024-12-05,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai
2024-12-06,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2024-12-07,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2024-12-08,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2024-12-09,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2024-12-10,30.0,16.5,32.4,24.9,34.2,0.32,28.5,Chennai
2024-12-11,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai
2024-12-12,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai
2024-12-13,80.0,44.0,86.4,66.4,91.2,0.84,76.0,Chennai
2024-12-14,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai
2024-12-15,81.0,44.55,87.48,67.23,92.34,0.85,76.95,Chennai
2024-12-16,99.0,54.45,106.92,82.17,112.86,1.04,94.05,Chennai
2024-12-17,97.0,53.35,104.76,80.51,110.58,1.02,92.15,Chennai
2024-12-18,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai
2024-12-19,85.0,46.75,91.8,70.55,96.9,0.89,80.75,Chennai
2024-12-20,47.0,25.85,50.76,39.01,53.58,0.49,44.65,Chennai
2024-12-21,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai
2024-12-22,41.0,22.55,44.28,34.03,46.74,0.43,38.95,Chennai
2024-12-23,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai
2024-12-24,39.0,21.45,42.12,32.37,44.46,0.41,37.05,Chennai
2024-12-25,44.0,24.2,47.52,36.52,50.16,0.46,41.8,Chennai
2024-12-26,41.0,22.55,44.28,34.03,46.74,0.43,38.95,Chennai
2024-12-27,36.0,19.8,38.88,29.88,41.04,0.38,34.2,Chennai
2024-12-28,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2024-12-29,79.0,43.45,85.32,65.57,90.06,0.83,75.05,Chennai
2024-12-30,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai
2024-12-31,104.0,57.2,112.32,86.32,118.56,1.09,98.8,Chennai
